latitude,longitude,photon_rate,lognormal_height,lognormal_sigma,lognormal_mean_error,gaussian_height,gaussian_sigma,gaussian_mean_error
71.43068140126246,-156.54348433938,1.89,-1.761654628249718,0.016732673594692944,0.008284617296208798,-1.7477863357973487,0.005960781778030218,0.008024894107291578
71.42977165146988,-156.54384921481886,3.185,-1.73557192035604,0.006001287526686945,0.0077177987576594834,-1.7439651671925296,0.005436202635116747,0.00761287973392199
71.42885156133084,-156.54421701885872,3.4579999999999997,-1.7429660720783016,0.014276654262839299,0.006758419554147768,-1.729502534921942,0.005360700974437232,0.006623654321667323
71.42797825463146,-156.54457475170028,2.618,-1.7304543459009711,0.01237626700934193,0.007422605708342807,-1.742719716320633,0.005546980957211062,0.007322494680899013
71.4270856633266,-156.5449412254941,2.4779999999999998,-1.7637709050547024,0.023507258965942322,0.005956969540797142,-1.748106872228157,0.005001791152659968,0.005534342200773306
71.42613508887364,-156.54532891542954,1.428,-1.7263123223681376,0.010105541330539869,0.01439156580492158,-1.7293096438743636,0.0051464412749607485,0.014315190933940881
71.42522912906185,-156.54570709736026,1.568,-1.7606023592846984,0.02188365583023085,0.008286604711439506,-1.7462424620511199,0.00504735179303818,0.007982586618967192
71.42425532264856,-156.54610686989113,1.673,-1.7295468078201726,0.013747580834191645,0.009807303248388565,-1.7419346969869707,0.00541138301433017,0.00968884955750687
71.42340426747916,-156.54645409924711,1.883,-1.7413141555733782,0.0050085674489104325,0.011005905166354869,-1.7304707111976902,0.005193855569836677,0.011067519850375265
71.42246733212382,-156.5468438515219,1.4,-1.7329012806192607,0.016676793718519625,0.008705866773965863,-1.7463492202724054,0.006056825474920331,0.008599254027537594
71.42158508277222,-156.54720214567362,1.4629999999999999,-1.743415924908293,0.005008434160113408,0.012032819575177007,-1.7317628857058514,0.005522698540654256,0.012088528977288045
71.42064525439315,-156.54758279665535,1.435,-1.740148894728952,0.02310619990414583,0.008776080505343033,-1.7448744077554041,0.00500302232456214,0.008503686093720592
71.41969507474923,-156.54797264800783,1.603,-1.7440877096576177,0.013025429953904516,0.009217837379596562,-1.7311169692287094,0.0052535615687330835,0.009127444147007599
71.41882095329413,-156.54833084837153,1.757,-1.732130083269803,0.005856433536548748,0.01315971373281526,-1.7403394314010892,0.0059529750542993,0.013040132089846885
71.41792483915914,-156.54870797371086,1.687,-1.7254637519532776,0.00951461680803365,0.012664483953302389,-1.7400046008782744,0.03087561919374431,0.013217847260045067
71.41695873996112,-156.54911336278226,1.8619999999999999,-1.7131382839474951,0.009964815888463648,0.01278179091555414,-1.7257774417137601,0.0050148601410279405,0.012717167914184372
71.41599424782723,-156.54950787009307,5.138,-1.3608345708839498,0.3789581667114011,0.0016861837686185995,-1.3608345708839498,0.3789581667114011,0.0016861837686185995
71.41517246095223,-156.549849526053,6.181,-1.2724106995373254,0.26922096494896974,0.0016008713277292036,-1.295370135478185,0.23932141392044837,0.0015217585227017463
71.41424002384665,-156.55024207374342,5.25,-1.1096680400205678,0.38440404690169044,0.0016995698877890122,-1.078899817284198,0.3868776491135755,0.001708774694640658
71.41332838836381,-156.55061721897704,5.348,-1.3057788783291386,0.33383327500610377,0.0012727287547859862,-1.3192993204187016,0.315057474573567,0.0013186989762204687
71.4124318029372,-156.55097411762256,5.572,-1.349483273915149,0.32196472954252525,0.0010427271907902161,-1.359917294651603,0.2982842974556333,0.0010035031322343574
71.41149051864456,-156.55135360868667,5.81,-1.310992511690854,0.2740168089016421,0.0016594466191768907,-1.3601858818606367,0.2379355173599686,0.0016746811683084814
71.41059017950651,-156.55172209442836,5.53,-1.5518455976767858,0.14174885441461893,0.0018075711767072905,-1.5706620121353534,0.10148258611851542,0.0013509256308596148
71.40966330138022,-156.55210598711076,6.265,-1.4372076736164638,0.3060679911882571,0.002252227824995267,-1.4341583416757087,0.30155656219016264,0.002245617372059823
71.40876388093386,-156.55248602317747,6.93,-1.1663772957458836,0.2948828435554365,0.001278064643119267,-1.1716648996161596,0.2824472612659873,0.0012638637026304582
71.4078678660603,-156.55285792281376,6.992999999999999,-1.2961631514235061,0.31136637684112106,0.0019200759280775424,-1.292557039172714,0.30550286959684864,0.001908443738579429
71.40694939912146,-156.55323476967217,6.006,-1.3289689515272822,0.1892815177092718,0.0022199670022017624,-1.3637016669619801,0.13339018573990397,0.001833787082634718
71.40604817735615,-156.55360536981814,4.921,-1.6384340106835258,0.2197085318531739,0.002657675003068709,-1.65294511087167,0.20175703407594286,0.0026195413185077857
71.40511850391472,-156.55397868111612,5.943,-1.6708745047782902,0.005887181310929817,0.006608806459296609,-1.668935950052644,0.00640700194653909,0.006558325912053542
71.40417990911166,-156.55436024674475,6.6499999999999995,-1.0827538109566126,0.5628693665394287,0.0016834894370620643,-1.0827538109566126,0.5628693665394287,0.0016834894370620643
71.4032688355545,-156.55474453713612,6.803999999999999,-1.1984913342486636,0.23152919128740052,0.000978969593225619,-1.2105717438456762,0.2305307816230183,0.0009752175292580055
71.40236241316573,-156.55513060518885,7.077,-1.295832001652885,0.22344076608778415,0.0011324450918379979,-1.3081909024933334,0.20616215256147502,0.0010935080238014259
71.40145381555052,-156.55550955743442,6.846,-1.4141896462247858,0.16871472144960742,0.001510104659826383,-1.4162050109985884,0.13803349304511464,0.0012972519310485177
